dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
baseline;spam;01158.5acbdb7eb695f96c08d960a56058481d;;;;none;;;False;1.5;5.0;9;FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 4742 | Spam: False ; 1.5 / 5.0"
baseline;spam;01161.174f2cb358ca3f08f4308f87ca64842f;;;;none;;;True;9.8;5.0;6;INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE|XPRIO	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 771 | Spam: True ; 9.8 / 5.0"
baseline;spam;01165.8c661bf07a1a7a5fe8a9efc2439d17a1;;;;none;;;False;4.8;5.0;8;HEADER_SPAM|HTML_FONT_TINY_NORDNS|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2401 | Spam: False ; 4.8 / 5.0"
baseline;spam;01167.2ac57a0189fa2b8713202b84e587b707;;;;none;;;False;2.9;5.0;9;END_FUTURE_EMAILS|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MAY_BE_FORGED|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TO_EQ_FM_DOM_HTML_IMG|TO_EQ_FM_DOM_HTML_ONLY;SPAMD/1.1 0 EX_OK;"Content-length: 1574 | Spam: False ; 2.9 / 5.0"
baseline;spam;01169.4e5cf6c3e8863047dbba1bfca2ebab97;;;;none;;;True;11.6;5.0;9;BANG_GUAR|FORGED_MUA_EUDORA|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|TRACKER_ID;SPAMD/1.1 0 EX_OK;"Content-length: 763 | Spam: True ; 11.6 / 5.0"
baseline;spam;01173.e0da19fcbb5649aa5104320ce38c6906;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1444 | Spam: False ; 0.0 / 5.0"
baseline;spam;01179.6ee962bd413cb11865cd06c4be725c5e;;;;none;;;False;1.6;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS|MAY_BE_FORGED;SPAMD/1.1 0 EX_OK;"Content-length: 1414 | Spam: False ; 1.6 / 5.0"
baseline;spam;01182.209dbb3bedae1ecd5ed23fb03049244e;;;;none;;;True;8.8;5.0;6;FORGED_MUA_OUTLOOK|FSL_HELO_BARE_IP_2|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 992 | Spam: True ; 8.8 / 5.0"
baseline;spam;01184.5216074bef5bb01e0b1301d375283c51;;;;none;;;True;12.0;5.0;16;AXB_XMAILER_MIMEOLE_OL_024C2|FORGED_HOTMAIL_RCVD2|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HTML_MESSAGE|MIME_HTML_ONLY|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TO_EQ_FM_DOM_HTML_ONLY|TO_NO_BRKTS_MSFT|TO_NO_BRKTS_NORDNS_HTML|UNPARSEABLE_RELAY;SPAMD/1.1 0 EX_OK;"Content-length: 1259 | Spam: True ; 12.0 / 5.0"
baseline;spam;01185.e4a109756aa79e984529e2fb737857ab;;;;none;;;True;16.1;5.0;11;DATE_IN_FUTURE_03_06|FROM_STARTS_WITH_NUMS|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RDNS_NONE|XPRIO;SPAMD/1.1 0 EX_OK;"Content-length: 878 | Spam: True ; 16.1 / 5.0"
baseline;spam;01197.f88c038612948f3fa023ac83db2e2ce5;;;;none;;;False;0.6;5.0;3;BODY_URI_ONLY|HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1279 | Spam: False ; 0.6 / 5.0"
baseline;spam;01203.f4c9144a594fb81ff323053fbd626a55;;;;none;;;False;1.1;5.0;5;FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1628 | Spam: False ; 1.1 / 5.0"
baseline;spam;01205.47d139ac094945ae2630efb896dc4b43;;;;none;;;True;14.9;5.0;17;CONTENT_AFTER_HTML|DATE_IN_FUTURE_03_06|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FORGED_YAHOO_RCVD|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|HTML_IMAGE_ONLY_32|HTML_IMAGE_RATIO_08|HTML_MESSAGE|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM|SPOOFED_FREEMAIL|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 955 | Spam: True ; 14.9 / 5.0"
baseline;spam;01216.e293653cab0c486ba135cf8fbe6700fc;;;;none;;;False;2.4;5.0;9;BANG_GUAR|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_OBFUSCATE_05_10|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1496 | Spam: False ; 2.4 / 5.0"
baseline;spam;01230.0589bade8df0c343a49c6712f62dfca0;;;;none;;;False;2.4;5.0;11;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MAY_BE_FORGED|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|T_REMOTE_IMAGE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1775 | Spam: False ; 2.4 / 5.0"
baseline;spam;01236.903d52340bf3ed1a328b039bcd94e1c9;;;;none;;;True;10.1;5.0;18;DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1200 | Spam: True ; 10.1 / 5.0"
baseline;spam;01240.7d6ae3682a3dd3fe457516b188eb105c;;;;none;;;True;18.8;5.0;17;ADVANCE_FEE_5_NEW_MONEY|BILLION_DOLLARS|FORGED_MUA_OUTLOOK|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|LOTS_OF_MONEY|MIME_QP_LONG_LINE|MONEY_FRAUD_8|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|OBFU_TEXT_ATTACH|SPOOFED_FREEMAIL|T_MONEY_PERCENT|UNDISC_MONEY|UPPERCASE_75_100|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 981 | Spam: True ; 18.8 / 5.0"
baseline;spam;01242.3743099b115c6a8a273d8eca34a9c738;;;;none;;;True;12.8;5.0;15;END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FSL_HELO_BARE_IP_1|HELO_MISC_IP|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NO_RDNS_DOTCOM_HELO|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|RDNS_NONE|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 963 | Spam: True ; 12.8 / 5.0"
baseline;spam;01250.2bfc033f9ced1c70e480ec75b0094431;;;;none;;;False;1.4;5.0;8;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1732 | Spam: False ; 1.4 / 5.0"
baseline;spam;01253.26e421b9623002d636c29f79f68a58fb;;;;none;;;True;11.8;5.0;19;DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_DYNAMIC|SPOOFED_FREEMAIL|T_REMOTE_IMAGE;SPAMD/1.1 0 EX_OK;"Content-length: 1330 | Spam: True ; 11.8 / 5.0"
baseline;spam;01255.e04eae4539f81463a930dfe44ebd6af8;;;;none;;;False;3.0;5.0;13;FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_OBFUSCATE_05_10|KHOP_HELO_FCRDNS|MAY_BE_FORGED|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NO_RDNS_DOTCOM_HELO|NUMERIC_HTTP_ADDR|SPOOFED_FREEMAIL|WEIRD_PORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1649 | Spam: False ; 3.0 / 5.0"
baseline;spam;01257.f5908ef0550cdf91bd6ae55120ecb5ce;;;;none;;;True;15.7;5.0;12;DOS_OE_TO_MX|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MAY_BE_FORGED|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|NO_FM_NAME_IP_HOSTN|RATWARE_MS_HASH|RDNS_DYNAMIC|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 813 | Spam: True ; 15.7 / 5.0"
baseline;spam;01259.b4dff1ed93bc931b271888cd42e41b85;;;;none;;;False;3.0;5.0;7;CTE_8BIT_MISMATCH|DATE_IN_FUTURE_06_12|DRUGS_ANXIETY|INVALID_DATE_TZ_ABSURD|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_ANY_PILL_PRICE;SPAMD/1.1 0 EX_OK;"Content-length: 2972 | Spam: False ; 3.0 / 5.0"
baseline;spam;01267.6e9de9ba20f59c26028ebdb4550685fb;;;;none;;;True;12.2;5.0;18;DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1759 | Spam: True ; 12.2 / 5.0"
baseline;spam;01280.34dde162b3c6b2e873fc9f094d28b0fd;;;;none;;;False;3.5;5.0;4;EXCUSE_REMOVE|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2416 | Spam: False ; 3.5 / 5.0"
baseline;spam;01308.c46f1215ccd8cedf162e0cf308b94dcd;;;;none;;;True;16.1;5.0;23;ADVANCE_FEE_2_NEW_MONEY|BANG_GUAR|BIGNUM_EMAILS_MANY|DATE_IN_PAST_06_12|FIN_FREE|FORGED_YAHOO_RCVD|FORM_FRAUD_5|FREEMAIL_FROM|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_MSGID|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|LUCRATIVE|MONEY_FORM_SHORT|MONEY_FRAUD_5|NO_FM_NAME_IP_HOSTN|PDS_RDNS_DYNAMIC_FP|PLING_QUERY|RDNS_DYNAMIC|SPOOFED_FREEMAIL|THIS_AD|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 1040 | Spam: True ; 16.1 / 5.0"
baseline;spam;01311.43bfe86df65d53c5f7ca2365dc12582b;;;;none;;;True;8.2;5.0;18;CONTENT_AFTER_HTML_WEAK|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FROM_STARTS_WITH_NUMS|HTML_IMAGE_ONLY_20|HTML_IMAGE_RATIO_02|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|IP_LINK_PLUS|MIME_HTML_ONLY|MIXED_HREF_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1026 | Spam: True ; 8.2 / 5.0"
baseline;spam;01335.ca70ab7f2d1accef8b3cf646e3004ef8;;;;none;;;True;14.2;5.0;20;AXB_XMAILER_MIMEOLE_OL_024C2|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FORGED_YAHOO_RCVD|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_COMMENT_SAVED_URL|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1045 | Spam: True ; 14.2 / 5.0"
baseline;spam;01339.d94a16532a6f42497266dcc327a40163;;;;none;;;True;9.5;5.0;13;CONTENT_AFTER_HTML_WEAK|FORGED_YAHOO_RCVD|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|NORDNS_LOW_CONTRAST|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 876 | Spam: True ; 9.5 / 5.0"
baseline;spam;01342.7f89acf56fb4398340a0b07481e3193f;;;;none;;;True;15.2;5.0;14;FILL_THIS_FORM|FORGED_MUA_OUTLOOK|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MAY_BE_FORGED|MISSING_MIMEOLE|MONEY_FORM|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|TO_NO_BRKTS_MSFT|T_FILL_THIS_FORM_FRAUD_PHISH|T_FILL_THIS_FORM_LONG|XPRIO;SPAMD/1.1 0 EX_OK;"Content-length: 905 | Spam: True ; 15.2 / 5.0"
baseline;spam;01355.a47c042a6e16456c5b49c18d5b3868cb;;;;none;;;True;12.6;5.0;11;BIGNUM_EMAILS_MANY|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 919 | Spam: True ; 12.6 / 5.0"
baseline;spam;01359.deafa1d42658c6624c6809a446b7f369;;;;none;;;False;1.0;5.0;6;DEAR_SOMETHING|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|T_OBFU_DOC_ATTACH|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 2331 | Spam: False ; 1.0 / 5.0"
baseline;spam;01363.85518bca7c7cb9f35e57f3adda762ac9;;;;none;;;False;3.0;5.0;10;HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_08|HTML_MESSAGE|LOTS_OF_MONEY|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|NORDNS_LOW_CONTRAST|RDNS_NONE|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 2185 | Spam: False ; 3.0 / 5.0"
baseline;spam;01372.5d236077d94148a0ca71751f8f0a2e58;;;;none;;;True;16.1;5.0;17;DATE_IN_FUTURE_06_12|DRUGS_ERECTILE|FORGED_YAHOO_RCVD|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|HTML_TAG_BALANCE_BODY|INVALID_DATE_TZ_ABSURD|MIME_HTML_ONLY|MORE_SEX|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1248 | Spam: True ; 16.1 / 5.0"
baseline;spam;01374.b902d53d7f737be700d6de60a42122d9;;;;none;;;True;8.7;5.0;6;DATE_IN_PAST_96_XX|FORGED_MUA_OUTLOOK|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MISSING_HEADERS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1150 | Spam: True ; 8.7 / 5.0"
baseline;spam;01382.37400f7a1f36cd45165c2a72a9ec8baa;;;;none;;;False;1.2;5.0;3;FREEMAIL_FROM|KHOP_HELO_FCRDNS|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 1363 | Spam: False ; 1.2 / 5.0"
baseline;spam;01384.e23f94030a4393f0825eacd9de99eb31;;;;none;;;False;2.4;5.0;5;END_FUTURE_EMAILS|HTML_IMAGE_ONLY_24|HTML_MESSAGE|KHOP_HELO_FCRDNS|T_REMOTE_IMAGE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1631 | Spam: False ; 2.4 / 5.0"
baseline;spam;01388.dba0966da5886e99fab13981da6c3834;;;;none;;;True;16.0;5.0;16;DATE_IN_PAST_96_XX|FORGED_MUA_IMS|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|INVALID_DATE|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS|TRACKER_ID|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 919 | Spam: True ; 16.0 / 5.0"
baseline;spam;01395.cb33d1d72f42e4ab9268729917bf428b;;;;none;;;False;4.6;5.0;3;ENGLISH_UCE_SUBJECT|FREE_QUOTE_INSTANT|KHOP_HELO_FCRDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1325 | Spam: False ; 4.6 / 5.0"
baseline;ham;00002.9c4069e25e1ef370c078db7ee85ff9ac;;;;none;;;False;-0.0;5.0;2;HK_RANDOM_REPLYTO|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2685 | Spam: False ; -0.0 / 5.0"
baseline;ham;00003.860e3c3cee1b42ead714c5c874fe25f7;;;;none;;;False;-0.0;5.0;2;HK_RANDOM_REPLYTO|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2391 | Spam: False ; -0.0 / 5.0"
baseline;ham;00004.b2ed6c3c62bbdfab7683d60e214d1445;;;;none;;;False;-0.7;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 4492 | Spam: False ; -0.7 / 5.0"
baseline;ham;00006.654c4ec7c059531accf388a807064363;;;;none;;;False;-0.7;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 4545 | Spam: False ; -0.7 / 5.0"
baseline;ham;00007.37a8af848caae585af4fe35779656d55;;;;none;;;False;-0.0;5.0;3;HK_RANDOM_REPLYTO|LOTS_OF_MONEY|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2744 | Spam: False ; -0.0 / 5.0"
baseline;ham;00009.371eca25b0169ce5cb4f71d3e07b9e2d;;;;none;;;False;-0.0;5.0;3;HK_RANDOM_REPLYTO|LOTS_OF_MONEY|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2732 | Spam: False ; -0.0 / 5.0"
baseline;ham;00010.d1b4dbbad797c5c0537c5a0670c373fd;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 4066 | Spam: False ; -0.8 / 5.0"
baseline;ham;00014.cb20e10b2bfcb8210a1c310798532a57;;;;none;;;False;-0.7;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 4651 | Spam: False ; -0.7 / 5.0"
baseline;ham;00015.4d7026347ba7478c9db04c70913e68fd;;;;none;;;False;0.5;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 2407 | Spam: False ; 0.5 / 5.0"
baseline;ham;00022.b7c5c97a3a140eed207b9e90d4e650a1;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2103 | Spam: False ; -0.8 / 5.0"
baseline;ham;00023.e0e815ea1d7fd40e7e70b4c0035bef0c;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2324 | Spam: False ; -0.8 / 5.0"
baseline;ham;00027.4d456dd9ce0afde7629f94dc3034e0bb;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2068 | Spam: False ; -0.8 / 5.0"
baseline;ham;00030.cc78e84cd398ff4a2e9e287263de928f;;;;none;;;False;-2.1;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A;SPAMD/1.1 0 EX_OK;"Content-length: 2483 | Spam: False ; -2.1 / 5.0"
baseline;ham;00033.2ceb520d2c6500ccf24357f2ebdce618;;;;none;;;False;0.4;5.0;1;KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1495 | Spam: False ; 0.4 / 5.0"
baseline;ham;00034.6c4a2965d18007340b85034c167848ec;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2630 | Spam: False ; -0.8 / 5.0"
baseline;ham;00037.8654538f4f68f933488f6a16aaadd0ce;;;;none;;;False;-1.0;5.0;1;MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2359 | Spam: False ; -1.0 / 5.0"
baseline;ham;00039.be5e34dcebd922928045634015e3ed78;;;;none;;;False;-1.0;5.0;1;MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2477 | Spam: False ; -1.0 / 5.0"
baseline;ham;00040.eec48d76fbc04e9b98c3de0f59af97ac;;;;none;;;False;0.5;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 2082 | Spam: False ; 0.5 / 5.0"
baseline;ham;00043.2a43cc6315e9e6c29045ce069c1f1c55;;;;none;;;False;-2.1;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A;SPAMD/1.1 0 EX_OK;"Content-length: 2623 | Spam: False ; -2.1 / 5.0"
baseline;ham;00045.2ee1e1652c664c64b323207f9e7a6f02;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2473 | Spam: False ; -0.8 / 5.0"
baseline;ham;00048.1e067f31e83cc6ea3e9103b52f15588e;;;;none;;;False;1.2;5.0;6;FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 2722 | Spam: False ; 1.2 / 5.0"
baseline;ham;00053.5d91997e62360f3ab8094cad7b7cae66;;;;none;;;False;-0.8;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2757 | Spam: False ; -0.8 / 5.0"
baseline;ham;00061.9cc2b5c110807914cc6c38263b7dd62a;;;;none;;;False;-2.1;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NICE_REPLY_A;SPAMD/1.1 0 EX_OK;"Content-length: 3235 | Spam: False ; -2.1 / 5.0"
baseline;ham;00062.43847c613a539ca9c47b4593ee34bd6d;;;;none;;;False;-1.0;5.0;1;MAILING_LIST_MULTI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2246 | Spam: False ; -1.0 / 5.0"
